0.000000 274.788424 579.816306 
0.007143 101.880842 38.825329 
0.014286 77.794328 12.766209 
0.021429 26.440919 15.056181 
0.028571 1.661435 7.452018 
0.035714 10.085334 4.644790 
0.042857 6.583665 5.393098 
0.050000 8.041056 1.684598 
0.057143 7.109021 3.879775 
0.064286 7.059681 4.016732 
0.071429 6.755640 3.562321 
0.078571 9.188647 4.823376 
0.085714 7.706091 4.819118 
0.092857 10.204527 0.589515 
0.100000 6.319930 6.065460 
0.107143 8.313482 4.599294 
0.114286 8.439847 2.241935 
0.121429 9.026642 1.865978 
0.128571 7.353758 3.606200 
0.135714 5.542982 2.963967 
0.142857 8.444492 1.513883 
0.150000 6.556679 1.904980 
0.157143 6.687537 3.164639 
0.164286 6.982024 2.062674 
0.171429 3.627598 1.595530 
0.178571 5.448028 1.463274 
0.185714 3.771160 3.616548 
0.192857 8.479752 3.212632 
0.200000 5.579464 3.384688 
0.207143 5.710947 2.526372 
0.214286 4.864819 0.679894 
0.221429 6.978622 2.137008 
0.228571 6.445482 3.218539 
0.235714 4.758774 2.089333 
0.242857 9.214611 0.911789 
0.250000 5.690790 0.600485 
0.257143 7.541354 2.134938 
0.264286 6.054167 1.096032 
0.271429 7.299864 2.574234 
0.278571 10.490154 4.270420 
0.285714 12.962629 3.069975 
0.292857 17.435133 3.493254 
0.300000 25.598496 3.401324 
0.307143 35.878703 3.304119 
0.314286 47.024286 3.454671 
0.321429 70.327897 2.755075 
0.328571 108.300546 3.542882 
0.335714 194.059077 0.456428 
0.342857 196.039255 3.636100 
0.350000 90.545368 4.273363 
0.357143 40.543476 5.302157 
0.364286 37.351950 2.707368 
0.371429 17.223977 6.338640 
0.378571 19.193452 7.149605 
0.385714 18.516604 4.583182 
0.392857 16.362034 4.404091 
0.400000 15.274055 5.904733 
0.407143 10.173616 11.177835 
0.414286 13.647887 17.889167 
0.421429 13.100879 52.343380 
0.428571 13.376076 45.090955 
0.435714 12.227836 31.548173 
0.442857 10.411637 21.012167 
0.450000 11.232936 14.503128 
0.457143 10.856423 7.847864 
0.464286 10.931289 16.839645 
0.471429 9.134670 7.990465 
0.478571 10.058939 9.614470 
0.485714 7.789158 4.604737 
0.492857 8.869548 5.924159 
0.500000 10.531762 6.808203 
0.507143 8.869548 5.924159 
0.514286 7.789158 4.604737 
0.521429 10.058939 9.614470 
0.528571 9.134670 7.990465 
0.535714 10.931289 16.839645 
0.542857 10.856423 7.847864 
0.550000 11.232936 14.503128 
0.557143 10.411637 21.012167 
0.564286 12.227836 31.548173 
0.571429 13.376076 45.090955 
0.578571 13.100879 52.343380 
0.585714 13.647887 17.889167 
0.592857 10.173616 11.177835 
0.600000 15.274055 5.904733 
0.607143 16.362034 4.404091 
0.614286 18.516604 4.583182 
0.621429 19.193452 7.149605 
0.628571 17.223977 6.338640 
0.635714 37.351950 2.707368 
0.642857 40.543476 5.302157 
0.650000 90.545368 4.273363 
0.657143 196.039255 3.636100 
0.664286 194.059077 0.456428 
0.671429 108.300546 3.542882 
0.678571 70.327897 2.755075 
0.685714 47.024286 3.454671 
0.692857 35.878703 3.304119 
0.700000 25.598496 3.401324 
0.707143 17.435133 3.493254 
0.714286 12.962629 3.069975 
0.721429 10.490154 4.270420 
0.728571 7.299864 2.574234 
0.735714 6.054167 1.096032 
0.742857 7.541354 2.134938 
0.750000 5.690790 0.600485 
0.757143 9.214611 0.911789 
0.764286 4.758774 2.089333 
0.771429 6.445482 3.218539 
0.778571 6.978622 2.137008 
0.785714 4.864819 0.679894 
0.792857 5.710947 2.526372 
0.800000 5.579464 3.384688 
0.807143 8.479752 3.212632 
0.814286 3.771160 3.616548 
0.821429 5.448028 1.463274 
0.828571 3.627598 1.595530 
0.835714 6.982024 2.062674 
0.842857 6.687537 3.164639 
0.850000 6.556679 1.904980 
0.857143 8.444492 1.513883 
0.864286 5.542982 2.963967 
0.871429 7.353758 3.606200 
0.878571 9.026642 1.865978 
0.885714 8.439847 2.241935 
0.892857 8.313482 4.599294 
0.900000 6.319930 6.065460 
0.907143 10.204527 0.589515 
0.914286 7.706091 4.819118 
0.921429 9.188647 4.823376 
0.928571 6.755640 3.562321 
0.935714 7.059681 4.016732 
0.942857 7.109021 3.879775 
0.950000 8.041056 1.684598 
0.957143 6.583665 5.393098 
0.964286 10.085334 4.644790 
0.971429 1.661435 7.452018 
0.978571 26.440919 15.056181 
0.985714 77.794328 12.766209 
0.992857 101.880842 38.825329 
