1.314518,-8.029484
-3.360607,5.817195
-15.705016,-5.773341
2.515643,-2.663821
-4.281505,10.189117
-2.977548,-24.338113
12.180593,-3.861077
-4.590818,-3.455262
3.187924,-2.894089
19.282457,-2.602612
-2.616718,-5.240999
10.523806,-8.981743
5.632544,8.009627
14.696270,-8.257050
5.726245,14.473732
-2.765497,5.811684
-0.934825,-4.353380
4.880144,-19.445353
-3.800529,-6.057740
13.961659,25.293140
6.070701,9.807852
0.682684,-2.184904
-10.249265,-1.160665
13.762185,-9.595327
-9.866112,-8.223815
10.461753,-11.017637
-9.403979,3.199889
-9.959549,-11.312855
-11.720252,1.624170
-18.762956,2.170119
-12.566084,5.701410
-0.361835,-2.179589
5.415834,-5.148097
30.219850,1.305988
5.244637,-1.501014
-11.212926,7.220587
13.359802,6.294411
-6.521717,-6.117182
20.195109,-16.196059
2.481290,11.565445
-10.194891,-23.408294
15.709414,14.719252
-1.688775,-6.569327
9.740120,7.918036
-2.837347,3.101572
0.437945,16.118919
12.695933,-10.267316
-6.662555,-4.975037
-0.107477,4.384160
11.591657,-4.714851
-0.532655,3.608448
-0.598738,5.280760
-13.128302,-8.756632
8.948081,3.870802
14.910426,-9.585339
9.025824,-2.594706
16.753731,-3.727519
8.110248,-10.275692
6.444881,-11.161313
6.560419,3.759766
-10.197622,3.009012
12.062441,-0.022197
-2.125335,-11.114491
7.434382,-6.598161
-3.642755,-8.022461
2.226874,-8.568801
0.653901,1.494484
13.387199,11.432037
2.148169,9.685567
23.079298,-20.389689
2.915413,-6.510634
-11.251037,6.994413
-5.983194,5.925384
17.031537,-0.100622
9.107655,-18.999895
-4.895491,-9.001167
8.298091,3.049138
11.160891,7.003587
-1.128870,3.305887
4.762179,6.484595
-4.214896,19.152501
12.127587,-1.656034
5.811320,13.630174
8.972635,-3.678138
-1.895766,-2.723338
-3.560501,-3.759056
5.997519,1.070551
-6.115326,-4.760975
5.519047,-1.005572
-4.755021,-9.126932
11.226783,15.589509
-4.083301,-7.239839
4.297406,-1.070901
-1.115996,-7.893198
-7.649814,-2.191995
-3.141724,-3.329053
-12.314060,6.776884
3.397682,3.077303
1.531808,-1.086546
12.820307,-12.672299
-4.734430,-17.897512
-2.527926,10.336141
-4.736981,-4.977075
3.530612,6.997516
10.978333,-3.212146
-11.764019,-0.304799
-7.990577,5.174307
-1.056709,2.156003
-3.543102,17.441352
-20.320894,-1.961967
-13.698939,15.267479
-8.980282,12.194113
-9.466088,2.750842
7.522579,-3.053837
5.101707,7.432753
-13.649462,-1.674791
-7.282618,-7.919721
10.789104,-9.768386
-3.675909,11.505687
5.444344,-6.905201
12.756212,11.345604
9.304482,-4.533816
-6.195911,2.932156
-12.208322,3.139304
-11.217424,2.545295
3.422134,-2.511882
-9.571700,2.229264
-8.085994,-7.061145
3.080941,-3.748103
3.783356,10.120064
16.005130,-1.160263
-0.718804,-0.098055
-17.296795,-1.809666
9.710462,-5.068407
-4.216311,-2.020621
-10.289752,30.854816
-2.302298,-4.972497
-4.739577,-5.175278
-0.990326,0.800512
-18.251474,9.463777
2.975411,11.886154
-6.136752,13.345016
-7.074220,4.743578
-17.794136,4.246157
-16.416482,-3.898206
-1.097299,5.191990
-4.479598,-3.534222
20.520695,-8.215862
5.749201,-4.111192
4.267968,4.562268
-10.433970,10.316672
1.042064,8.652899
-2.494661,-11.018768
-2.396950,-3.660990
3.233747,7.971310
5.038087,16.677461
-6.587943,-18.896596
5.269773,4.179912
0.222683,2.447118
-2.778250,2.389277
15.005694,-7.492061
-0.448966,-5.728042
-9.608605,1.251100
-5.205496,-2.857969
7.575535,5.224005
2.049633,7.984055
