20 11.812875 -1.805412 2.774675 1549.142513 -165.440032 868.099646 14755.177406 486627.469019 -267476.374746 -98689291.793425 13518814.643497 5238486191.073792 6196489940.248413 190855297330.539062 -482516433301.654297 117121984371713.250000 
21 11.792468 -2.969245 6.249835 1506.758208 -156.248793 -159.699763 17522.791776 536107.189298 -204210.339770 -93987087.483502 -2539000.448173 5057209131.004242 6473182632.271301 79409657592.519531 -566783113342.769531 117342021817945.000000 
22 11.782553 -9.067733 4.396076 1546.445316 -155.745884 -4775.781402 13162.191786 634049.496190 -58650.350915 -102869270.714604 1131267.857534 4521219391.744568 6788306658.189362 160845907115.082031 -473802880801.679688 114852859509790.000000 
23 11.767743 -2.273690 4.230239 1511.643723 -159.653876 -218.995164 13720.936556 502378.478686 -3274.996068 -103374771.612849 9669032.836990 5158740578.262024 7735425264.113068 137225890675.328125 -466335850780.640625 112809247315478.750000 
24 11.748062 -2.855715 5.667955 1508.940150 -159.892923 -1446.080411 16885.087229 561369.353814 -35760.604480 -100935271.740670 11873768.871033 5072851233.274872 6563049631.855988 133722619582.593750 -518054881681.896484 111907662831988.000000 
25 11.733582 -8.675967 2.809642 1526.446696 -143.975361 -498.207481 15475.701639 336390.342473 23597.208718 -105903952.420753 -3789605.142842 5609627038.710144 6384018132.123047 238801791703.718750 -444159918806.408203 104408442660455.125000 
26 11.724547 -2.516793 6.406275 1477.969652 -160.451534 744.910786 15881.016526 628749.078417 -197030.713987 -99413758.279134 -2966582.893405 4064363403.578857 7599773026.895325 250598763527.453125 -510614799270.275391 114423943902328.375000 
27 11.707369 -2.766013 2.906149 1507.127198 -155.315188 633.803945 15151.647185 723439.575493 -148928.985221 -109501364.300721 -3452432.799295 4192753124.445709 8434867749.501709 135048268866.574219 -498718460481.837891 119054169216348.125000 
28 11.690726 -8.317793 5.341476 1506.709770 -178.688537 -2947.915426 15886.061430 570194.379193 -23865.940244 -97016923.904317 1318114.899491 4088413374.757324 6151920537.986053 185072312463.347656 -502728999177.887695 108815846522152.375000 
29 11.674292 -2.178130 4.211766 1500.792041 -145.132306 -189.250610 15538.344456 506096.319304 -144420.620154 -117248941.147783 -2007838.246706 5355083809.963104 6745697664.384735 189952144102.191406 -465979302316.160156 111590340829430.125000 
30 11.655466 -2.122682 4.152015 1511.475311 -157.647533 -456.684773 15466.746909 661249.290013 -185798.802009 -101925653.033545 842545.856118 6039134286.079681 7008087001.238434 197682476715.476562 -544377465505.591797 117838802778387.000000 
31 11.640573 -7.489682 5.721541 1494.006642 -157.905760 -2377.236439 14766.395817 592119.093427 -86428.488670 -111164815.910706 -15686377.639148 4800316525.134247 6330610899.478271 264380026030.656250 -503042450155.086914 109145404710847.750000 
32 11.623606 -1.737669 3.259960 1495.079710 -158.029127 1453.219727 15286.608943 554424.310734 -189769.453289 -116322021.092604 -1424414.296071 5125049352.458252 6834465241.424835 209187048104.398438 -488828907303.914062 111045923659262.250000 
33 11.607334 -1.683922 5.849572 1450.988611 -144.173030 -229.533645 14181.116057 749135.321650 -69196.691411 -117282477.282216 6890423.526998 5732509949.297943 7110649804.701416 210386437219.132812 -419867894091.248047 111089683921795.625000 
34 11.587658 -7.307728 3.196179 1494.807973 -169.232332 -2257.890331 14168.614119 354406.067496 -93878.512962 -113043821.960760 -17131025.848116 6690549270.511902 8392101926.823486 203109376661.593750 -501000651444.348633 114320849647124.500000 
35 11.565466 -1.092121 5.047169 1495.303545 -132.547453 2.188813 15422.578285 419901.890896 -6236.270597 -95558774.671666 -2986498.945322 5321141208.261261 6339285667.208496 200272430106.972656 -486264236670.826172 112479500107924.125000 
36 11.546210 -1.202651 4.084721 1477.284813 -148.241267 1945.451889 14281.907717 502980.315922 -51997.554049 -107850574.517300 6949505.488873 4904322228.989868 4920823624.949402 153577161821.242188 -486314300006.701172 114011526404096.625000 
37 11.533856 -6.981167 4.095849 1483.523650 -138.681385 -1102.071523 13921.985956 447400.068468 -186214.057230 -99087848.254190 -5856054.331513 4652649891.483459 5965929823.519867 195589907254.687500 -550630143203.011719 117099013444937.000000 
38 11.509963 -0.111091 5.330244 1483.746944 -150.147039 3779.923708 13799.766863 594078.600866 -93158.881694 -96729738.028251 12467809.957628 5130970466.475281 7417140751.975647 211147742800.105469 -600054639896.866211 114170198873685.375000 
39 11.488435 -0.413547 3.604999 1469.662271 -145.927532 2266.925511 13947.234600 473179.544655 -100782.823480 -87785347.184324 315554.966019 5413797340.598877 6541504160.959930 190495162361.230469 -539388372872.567383 107809316271580.250000 
40 11.469484 -6.279910 5.415521 1473.744577 -166.237875 -2599.347899 15884.589325 674596.027027 -245530.773673 -105219599.403934 3032326.406849 5615015321.125000 8272794765.330902 193442811540.433594 -516037625606.659180 109561852243024.750000 
41 11.445138 0.806030 3.574115 1464.965468 -149.383251 1952.454838 12889.726618 440829.612604 -250908.219363 -101882935.969416 -4345937.598973 4901566372.495850 7121418552.846375 104267759975.695312 -559699510797.608398 111788274014717.375000 
42 11.424277 -0.269055 4.501219 1485.779872 -162.837255 1315.958196 13899.845565 579092.718887 -159393.943191 -119655640.340953 17215766.813164 5265558302.014038 6911319379.189758 240338434818.460938 -461480834219.974609 115819818896833.875000 
43 11.401740 -5.772175 4.721883 1435.859958 -161.302275 -617.383270 14319.565407 564635.489497 -55250.771847 -118351795.475820 14717047.301411 5226795575.880768 6522425024.917389 225164502478.500000 -507442587201.586914 116132236503569.500000 
44 11.382284 1.889093 3.647991 1452.856874 -159.647955 1641.490255 13600.766391 489185.476974 -258087.241520 -103133126.398998 -5792742.277440 4352368693.298401 7806061211.387665 211024637854.128906 -409863248969.484375 117144192607253.000000 
45 11.355732 -0.241070 5.398230 1442.453377 -161.506490 1401.890017 14513.833141 408933.185469 -75684.962262 -91872157.689036 3715980.412740 4942908088.268372 7104277381.055450 124388082338.656250 -358156939716.284180 116893558984271.625000 
46 11.327150 -5.229241 3.510314 1432.716242 -139.318399 -2103.618755 14500.690851 566163.654467 -118728.610485 -116230048.440250 7919301.897936 5118387854.861053 6064961323.542511 238395588104.570312 -421122652339.581055 112507990742706.500000 
47 11.307438 2.498576 5.432371 1440.454434 -175.247986 3241.836505 14054.896281 577783.252184 -233210.356296 -103952162.150354 925797.767027 4057033433.035858 5175629236.263580 256038496571.050781 -480081399325.778320 113996008638239.875000 
48 11.285244 -0.213920 4.459295 1453.048455 -156.843300 413.302757 14913.231098 603114.694073 -162563.442460 -95352879.952482 2294941.937347 4368275100.205536 5555033394.513184 195319422582.441406 -539793701765.686523 119931714857729.875000 
49 11.262589 -4.766859 4.484303 1425.707548 -152.500881 -1267.585350 14678.781786 524486.529679 -139890.253582 -105394246.420529 4550177.269806 3848823641.462250 7483346970.133606 219703768621.824219 -405207777146.030273 113567255026865.000000 
50 11.240573 3.168458 5.112111 1444.613472 -139.680768 1358.023797 13168.455031 440625.141419 -94927.970581 -94410477.665216 15143521.666877 4987050540.911835 6980433154.654999 216614329910.585938 -441436178379.929688 114192317308910.750000 
51 11.213837 -0.845355 3.879975 1432.318594 -143.526504 63.395770 14468.655506 463669.005469 -215884.559232 -95724493.235691 -6574322.059266 5473907857.622955 5822434968.106323 150287336417.632812 -439957165837.735352 108536832215843.000000 
52 11.183986 -4.186054 5.640070 1420.190020 -123.113110 -368.657076 16600.211562 571936.913288 -107211.525716 -105919420.039659 -3373565.218118 5417911531.262329 7124904518.733582 248313983490.160156 -407533996841.888672 111800476680222.000000 
53 11.157018 3.647869 3.900393 1453.562395 -141.992573 2753.716712 15747.497968 758248.494978 -8392.440980 -109833784.606853 6939084.981961 4000297697.961884 6656980511.471863 327970769231.968750 -435685169818.734375 111427998676846.875000 
54 11.134329 -1.525202 5.254931 1436.819010 -127.338500 392.749166 14659.909126 536523.822721 -196231.784103 -100145844.119745 -15430178.029093 5252700141.599701 6792220667.624329 142506749354.691406 -515443382374.128906 115064945033415.375000 
55 11.103971 -4.138681 4.398030 1435.479849 -123.882088 951.859541 12177.657103 646933.129204 -48574.120646 -112176392.376862 -1071784.525949 3820285962.775513 7431760660.879547 179316312194.066406 -496596522189.002930 104553075969096.500000 
56 11.085526 3.522401 4.020145 1415.805928 -122.500624 1071.216078 15660.367276 563370.575194 1815.636810 -103770439.629838 -7723506.193532 3609068821.086517 6985350774.625153 160069192275.917969 -471001518361.020508 110956949684036.375000 
57 11.046734 -2.156990 4.760984 1448.247752 -147.244202 -205.982253 13899.652645 480374.055897 5587.388361 -98118459.732304 -2253428.827007 5135138450.998474 7593729652.576996 125599633448.312500 -457421311141.420898 113563318849800.625000 
58 11.022441 -3.719671 3.870858 1396.943936 -140.694040 288.293761 13611.207679 592776.523159 -186373.833783 -112635350.707259 21984996.506623 5367306547.724213 6733392237.554352 200660020311.625000 -416391574486.568359 111071675696708.000000 
59 10.996734 3.841728 5.456491 1424.463416 -133.642159 2039.662042 13311.729932 485002.943594 -222376.574871 -104152513.188331 20040293.781624 4955922042.085175 6425121973.022552 219242333686.273438 -437014567499.774414 109691570584459.500000 
60 10.962974 -2.362405 3.726591 1390.420609 -146.288991 305.478286 13710.516353 565492.570554 -98548.833179 -96688534.863850 -6770265.827191 4991756269.551971 5993194261.612488 241308618377.652344 -537267690472.495117 113596833147658.625000 
61 10.937151 -3.111619 4.666691 1409.292097 -132.505249 547.070667 13078.507423 658420.557424 -263097.059590 -99073375.661551 11407033.906564 4916329522.559326 5820180737.136627 227956246607.160156 -362908514840.592773 106876813394299.625000 
62 10.902468 3.836756 4.095770 1416.679952 -123.885560 2116.359998 13942.441332 468086.254068 -97688.090754 -100383743.179224 900779.027900 4412863203.976349 6243989400.354553 136703496241.097656 -456258876963.411133 105626413823870.000000 
63 10.876805 -3.542933 3.813335 1389.308297 -127.815871 -503.658852 14920.463858 438435.502357 -190733.678804 -113338673.586136 -2526336.374294 4985331175.789062 6749412886.248871 216346841928.203125 -396124558953.123047 104747849148634.250000 
64 10.845279 -3.127187 4.583618 1375.285315 -174.505277 696.352191 13083.725972 498541.803065 10585.346078 -90052705.296947 11463206.144839 3597756161.915863 6173363004.679993 214405923570.976562 -433431157418.104492 105793864159287.000000 
65 10.813238 3.769067 3.602589 1373.955644 -126.396604 525.126386 13714.305128 516860.192024 -3960.069972 -114545473.242911 4305521.880152 4584662914.483185 7340940579.789703 262373301932.093750 -341490682816.054688 105945816339231.375000 
66 10.779528 -4.279050 4.460988 1385.472750 -136.855728 -256.130708 14251.756289 500797.993212 -43750.177704 -86121484.707833 -534369.086367 4059333730.052734 4786006888.781342 201916001044.289062 -418670743641.546875 108931326058379.500000 
67 10.750691 -2.443682 3.829917 1386.957471 -129.036369 1207.592374 13796.181445 455437.659539 -76847.491933 -113583730.770981 920160.422265 4170636283.230011 6087190536.568390 240755617283.265625 -477950124003.813477 108474521360365.250000 
68 10.721108 3.828756 3.995242 1347.965466 -143.534071 2647.307263 14713.825786 444170.958353 -102034.996034 -91759104.905994 2151554.918518 4423850641.988373 7090636714.596985 170270046155.160156 -384954093215.823242 108013080946831.375000 
69 10.690508 -4.813645 4.368838 1371.795925 -146.439817 -1160.340974 13887.602559 503208.797271 -142240.140292 -111396370.524330 -17389252.749461 3413743088.266815 6592831447.536346 171996326533.218750 -424925018395.118164 106397226630544.250000 
70 10.656667 -1.820105 3.932953 1372.348827 -150.509233 -1841.239125 13838.238596 504060.059756 -166397.367601 -95651161.845443 13383424.921698 5661291940.685486 6157729754.115143 134561986940.703125 -350121100948.310547 105915173211632.125000 
71 10.622664 3.855031 4.414154 1356.807627 -114.239246 1354.404256 13885.174232 449670.116340 -218617.656462 -108975716.592570 1140752.379045 3375498458.412933 6365352060.167664 218870836021.875000 -411336535764.175781 110700963445870.000000 
72 10.593659 -5.200378 3.739262 1350.946990 -150.896501 -1817.269334 13667.502890 402577.530225 -9698.882868 -111120035.327425 -16061993.970799 4427492654.716614 5678435257.372406 197581788783.292969 -429074811046.914062 103939719663692.375000 
73 10.562773 -1.084761 4.072123 1319.651057 -163.088659 1559.657475 14536.776699 670990.577001 -59967.525627 -94289588.289323 -11809538.093360 3984727770.003693 6919987128.087524 164994785849.300781 -487035397140.725586 107615286886561.250000 
74 10.525276 3.099685 3.996111 1370.500317 -136.563884 2277.246600 13998.779393 637922.862506 -81643.292523 -112819925.185803 3665312.578640 4470317470.309174 6480151006.843414 192145042986.863281 -347030949951.116211 97320026363131.875000 
75 10.494637 -5.926559 3.538071 1357.385370 -170.151220 -1628.263389 12228.456449 392585.614558 -109616.990006 -115795008.330775 1364926.541701 4863194647.824829 6377771374.453003 120760803172.675781 -417950731475.218750 103909545234973.625000 
76 10.459906 -0.203243 4.708772 1350.237290 -132.813097 816.443590 14511.915010 558423.545402 -128315.230198 -84333974.788729 10035924.749109 4205647497.711761 4860453854.614838 147338715283.218750 -427141061509.927734 103492187927603.500000 
77 10.428506 3.077136 3.226447 1324.773693 -132.359558 1065.298731 14571.759847 572121.061836 -59387.619283 -96183191.205227 15325210.933132 4311733570.495636 5898526557.271790 275111660957.027344 -376701782552.069336 99819370724170.375000 
78 10.394814 -6.582520 4.661315 1320.573762 -149.164547 -2889.868749 12151.288706 438146.370670 -189588.352949 -106536216.514839 -4484723.133824 3660735963.586426 7118537890.272491 63779495969.750000 -468327240752.202148 98891267216953.875000 
79 10.360483 0.260486 3.508991 1331.627776 -120.683475 358.946404 14256.418288 438372.075639 -5997.854612 -97443595.066474 -9030690.908324 5145569644.617157 6094857487.269348 89164809847.023438 -429841464262.261719 98492332067127.875000 
80 10.323122 2.157907 4.126785 1341.734459 -144.097514 1883.076463 13729.536773 612400.529133 -269913.587401 -91977917.918285 -5695678.203993 5118323509.205231 6737923352.253265 125906949186.796875 -490556188032.096680 101478451568190.500000 
81 10.297006 -6.680574 3.934874 1302.131591 -144.311249 -1954.237237 15260.791673 547801.454527 -257243.216237 -103172389.816026 19231291.762259 3751743144.987701 5680393818.325562 204806493302.746094 -445528892860.968750 103318323032367.375000 
82 10.254544 1.557634 3.825597 1281.300139 -139.755158 1970.321987 13423.872339 490355.001632 8136.643491 -92697277.728565 8984246.158992 4363751290.325317 6182743737.786255 137255178621.417969 -455878640264.155273 101001759494563.625000 
83 10.220119 0.909806 4.336848 1298.403026 -126.855471 2649.168093 13334.225361 495805.676191 94655.143295 -79998003.789241 2674789.145043 3533899149.732086 6073013071.356049 161730984481.132812 -406676240934.454102 104475199442114.000000 
84 10.180052 -6.735222 3.140080 1312.695102 -147.757461 -3761.659819 12046.270240 471567.135954 -51621.244850 -92703080.081336 -1290920.174819 4596284276.363953 6488786133.456207 199847832658.443359 -397898803714.106445 96493808227111.750000 
85 10.155604 2.246913 4.267908 1303.183306 -130.777668 3295.665950 14272.756777 519688.638851 188961.236002 -98222510.370016 -2971940.592115 4499602098.264740 6110148854.972870 169140230884.855469 -404015818075.118164 102460205936238.875000 
86 10.110755 0.240072 3.258222 1327.233421 -134.642829 3909.087756 14263.379198 354532.849940 -113912.135750 -93794433.506456 -7877843.677112 4874565014.818298 3976732265.495667 144177856525.501953 -363777398720.721680 97384136903440.875000 
87 10.078242 -6.345802 4.096764 1291.030654 -132.704302 -2518.159330 13058.690390 335724.881800 -136572.799327 -89346385.868081 15166721.931774 4736122921.615204 5592734484.494446 139458549051.509766 -453178464522.529297 97694039766026.875000 
88 10.047561 2.877523 3.430299 1298.906708 -119.013024 2437.550851 13349.855621 533238.824839 -50709.870873 -86824195.829342 15760594.020416 5505419216.659119 5101205503.004913 156028927453.927734 -411483447005.188477 90626278839787.750000 
89 10.009672 -0.742455 4.026861 1290.653225 -116.917684 1360.834091 11318.717676 258455.903215 59465.349035 -97154121.077494 834255.826732 4474591677.371857 6156336608.415253 169044822565.154297 -486477076031.808594 102001922870283.375000 
90 9.968069 -5.937000 4.089024 1281.633082 -143.310076 -2410.462907 11677.514940 402242.622522 63772.392003 -92282162.813414 -6251272.379006 6039839119.611755 5946739733.393616 158252715955.728516 -359864399951.326172 100720046621062.750000 
91 9.937075 3.005213 3.898866 1283.617576 -112.972892 3177.807028 12180.715471 549275.208067 -61063.738365 -79592902.618415 2477919.848729 5849843016.485901 5435556294.847260 67355709549.312500 -380256507704.538086 104209916956422.875000 
92 9.902353 -1.634677 3.960737 1268.601280 -125.398785 1193.116595 13109.511124 362571.631175 39592.795913 -88339583.458522 2937056.430365 3007781694.385010 5259307673.479095 105770344241.865234 -362369452275.667969 98745295029022.875000 
93 9.863073 -5.299341 3.866917 1274.983558 -144.764486 -1943.682021 10412.241415 482398.210072 -55688.572095 -91178102.015183 4250960.514769 4833825688.305939 7034980941.173920 31529917366.732422 -404009652498.638672 94616040826059.500000 
94 9.827022 3.512515 3.989967 1246.240755 -123.612025 3494.070961 10802.894232 445703.906734 -119534.477884 -89426279.520686 4197843.759133 5590846806.105774 6456425710.878296 176691520686.140625 -389378146591.342773 93349969593387.625000 
95 9.792605 -2.395906 3.905899 1259.033012 -133.276947 617.198138 11256.694372 528392.675459 -106569.167948 -92299994.423345 13181630.956891 4580898942.711487 5908451366.500610 167139242863.826172 -321892803395.241211 94416705144066.000000 
96 9.757961 -4.560218 3.704758 1249.593674 -120.069444 823.934831 14276.304119 366106.525205 -175007.418210 -81430207.423950 18896875.233441 4552835233.995544 5614824238.746582 285897344059.333984 -387201251692.774414 92152240305673.000000 
97 9.720443 3.627412 3.795255 1257.411880 -114.617496 2865.302107 13441.405225 498022.750991 -176083.078579 -95163284.838959 -1136006.635283 5264671807.014862 4870918482.123230 296676104009.298828 -358289481640.357422 93694537705683.625000 
98 9.680270 -3.194568 3.271270 1257.426557 -131.696555 -476.110213 13850.129483 503384.137540 -112227.401792 -110318079.729498 1611916.921454 5467733122.405792 6409138151.087128 144275993129.480469 -440800566954.580078 93509503906286.500000 
99 9.646744 -4.167894 3.370919 1252.547122 -144.357321 -572.781657 13308.074689 689115.595660 -112490.635022 -97880563.326002 -1387313.327965 5567147050.320251 5883934571.468475 118923795187.656250 -386648081163.350586 89595648001427.625000 
100 9.604391 3.537099 4.019310 1258.319672 -94.740603 2154.842488 11994.226740 561317.189398 -16160.614397 -88761941.678151 18000284.779869 5299380607.986053 4934078523.293793 91486426997.882812 -402347389292.949219 94853152907637.375000 
101 9.569672 -3.878472 3.577812 1236.937055 -113.971812 1460.203251 12596.397217 423283.362677 -185883.153441 -95748312.323884 10192017.496173 4434831498.878693 5117894074.296722 214531067043.031250 -420852106283.986328 91639157715566.000000 
102 9.528790 -3.174570 3.837808 1232.214160 -131.144971 -3994.479086 12385.753967 394810.192403 -123775.347577 -100963102.416738 10535300.564116 4745728697.165375 4878636818.658844 247420726810.082031 -365591207696.212891 90214196304610.375000 
103 9.493501 3.465731 3.476691 1233.996433 -108.519842 4221.073405 13479.240733 640474.490297 -144374.214736 -96862643.753491 17896237.079158 3852616988.107513 4641390281.992065 206639632657.378906 -416213176616.321289 86332588104812.000000 
104 9.452427 -4.247378 3.869227 1212.380972 -115.025673 502.613141 13655.504228 345078.349721 -137670.104378 -86624756.265244 8731586.745439 4646516296.760895 4965473408.047760 185933010695.443359 -409402517820.734375 92853289731368.750000 
105 9.416306 -2.862692 3.477753 1253.436833 -122.733576 44.401844 12667.024395 362323.619396 -16263.789119 -95308515.553163 4511039.387938 5609439205.771545 5262640091.087646 166680218988.156250 -432436185069.584961 93621172435071.375000 
106 9.384114 3.214368 3.929284 1209.791145 -88.235415 3543.022220 10678.423622 258497.678312 -134410.472125 -94772722.896336 -1811628.300886 5436650202.674408 5395706624.609955 117511978384.185547 -352789816919.410156 91765837688257.250000 
107 9.346877 -4.455822 3.339058 1227.039635 -107.619277 1326.223449 12160.200378 411386.203251 -68429.900714 -75748664.944790 4919910.415609 6511372673.042877 5409039241.760162 84333601661.212891 -365329186447.079102 98196116245598.500000 
108 9.307989 -2.089501 3.597943 1186.209690 -105.142419 1507.456173 11951.798390 481858.055689 -91177.746861 -88623158.323707 10239453.807905 4419362824.705414 5632294983.797943 292101676674.154297 -371512414080.263672 93282879368959.500000 
109 9.264199 2.937028 3.881052 1209.477800 -109.979936 2943.481499 11589.324285 480431.718032 -31983.874324 -86204704.390700 7640767.190349 4330978716.485687 5688242374.077911 249050281724.652344 -428752309490.481445 88063520064850.625000 
110 9.232778 -4.963972 3.086659 1186.448593 -93.760751 689.960639 10131.056959 380288.705736 12484.217502 -100758996.491405 9216428.530734 5864257576.536774 5633436507.436279 118092550725.054688 -476910905132.327148 88946795479664.000000 
111 9.195897 -1.448343 4.090730 1201.957002 -100.539940 1837.391065 12468.447064 404065.185728 -132027.232198 -89537383.379149 -1418481.543812 4410996039.021576 6204791649.093811 135065465115.419922 -462965936510.960938 94819594248110.125000 
112 9.157304 2.974775 3.015971 1202.102126 -63.422158 2921.822387 9821.256393 462300.509171 -22089.596520 -102693130.183396 5682847.648080 5241042910.727142 5652157675.635010 179772377618.533203 -477309255130.567383 95763495054288.000000 
113 9.115630 -5.291825 3.966670 1188.728794 -89.489441 1465.872515 12231.603936 365443.267929 -126479.801645 -87746080.698799 12966974.943632 4032751000.483307 5317038593.025848 130524792805.761719 -448942438815.173828 90415809306768.875000 
114 9.076092 -0.087180 3.715181 1184.469814 -59.701050 1901.451417 9652.029329 269203.260424 43432.259654 -92248105.274869 8074340.414960 4128607002.284821 3877476081.192352 127373083795.658203 -345166664178.357422 89822434682891.000000 
115 9.043148 1.965822 3.958110 1186.612236 -76.407610 4065.885289 11500.351004 347414.800550 -137998.294309 -87813129.571224 -1924797.528890 4697140841.559418 5257285424.201538 173818850136.988281 -465056469048.273438 89092113368511.250000 
116 9.004155 -5.416437 3.722559 1178.850432 -91.802006 1954.733649 9981.938994 371590.595643 -138353.745132 -83047404.185663 2788094.248122 5247469146.531677 5495160785.184967 183585107592.583984 -382280497163.967773 95465562228735.750000 
117 8.961895 0.324780 3.317877 1160.911761 -87.334585 3865.223788 10584.648048 395694.537936 -40026.340462 -89827358.880268 9744234.791323 4798628993.144043 4454406979.923584 60938900247.251953 -385187545955.875000 89153024488004.875000 
118 8.925518 1.462040 3.792707 1188.558709 -88.578284 3803.693949 9355.412319 281893.166916 57044.010861 -74393174.564468 4043093.848630 3905331362.179260 5271917911.038605 103943557401.396484 -362174078560.174805 90325591951357.375000 
119 8.890261 -5.128626 3.234487 1169.425469 -102.866064 711.136685 9894.204690 515475.681717 -4555.414891 -72460243.092860 26479923.435793 4170674665.845337 6263637909.185577 176732995255.542969 -323760759467.175781 94750615576148.875000 
120 8.848719 0.630849 3.589411 1169.163052 -107.695357 3705.095534 9817.418745 364275.160677 -44127.585141 -86088998.374619 14816812.088200 3314396023.966309 5584272226.447906 137206995022.894531 -496125332379.018555 88647422619129.625000 
121 8.816126 0.493749 3.550513 1143.980171 -96.420831 4405.740510 11899.795415 365250.834747 -56212.077122 -78411389.459121 6834089.601461 4908737926.988647 5584202675.113953 255140006149.267578 -376509778470.739258 89515670030123.375000 
122 8.779303 -5.001084 3.319541 1141.147696 -93.662138 867.075492 10219.789582 577021.788726 2244.142745 -82290528.477167 9723699.100228 4070678780.564087 5066178301.534332 173376344382.615234 -291407845399.017578 94631997453172.750000 
