25.698021,-22.123920
15.674915,-18.477872
-25.938992,-3.105010
-5.514648,-20.849939
-1.051346,-7.577425
7.339024,-3.060621
11.397318,-6.327068
16.409529,-8.464580
7.658723,6.209320
10.580238,-2.967381
5.755507,-16.411354
-9.756895,3.927824
22.295982,4.113465
-14.803570,-18.860069
0.230509,-3.417155
7.133926,-11.202800
-3.224067,-18.761171
24.091512,3.321355
-0.744095,3.193940
13.038195,-21.585390
3.895996,2.796332
-7.728717,-0.794605
16.345659,-17.491173
12.500664,-4.144512
3.647796,-6.205703
0.285186,-17.687980
-1.842893,-21.885108
-6.410964,-6.263497
-6.788205,-1.517778
20.105618,13.852767
26.770835,-1.061898
-1.028169,5.663428
7.495062,-3.912595
14.092772,1.068815
7.920917,9.993708
-8.611992,2.317090
10.850006,-13.940103
-4.993225,-15.149692
-3.451392,-0.599702
-2.342948,-19.152312
-15.817558,8.177723
-1.910757,1.831390
6.886655,-10.643386
-0.172936,-20.625906
-15.187218,-16.641337
3.512711,-7.214400
18.773815,15.257251
-2.494609,-18.072174
0.615105,-13.753065
1.153634,-5.604247
8.947194,-5.201631
1.138268,11.237753
-5.054624,9.315313
19.127778,0.432262
8.391025,12.338127
-4.693230,8.319938
-2.941865,-7.763033
10.501356,-3.176538
24.023972,7.599859
17.726447,-2.781053
-2.400807,-4.476124
18.626729,-3.449677
6.806545,1.111537
5.663573,-12.566624
-12.089626,-9.306371
4.339018,-3.609829
10.766270,-3.639639
4.048100,-5.454413
15.331034,-3.975997
9.802464,1.352111
11.996856,-18.327051
0.305914,-11.827719
0.969737,3.205725
0.854947,-8.051528
-14.730320,14.294891
18.080988,-10.593876
3.338006,-15.333051
1.382500,-16.777449
1.701191,-0.210397
12.942087,-11.595065
4.114190,13.153101
-2.090436,-1.913813
10.742615,-11.899869
6.532888,-20.798989
26.706063,12.829890
0.628274,-9.030992
-4.703763,-5.115925
-13.477201,4.673665
10.474332,7.178407
-3.935479,-4.700230
6.607352,-15.545227
12.084667,-20.898580
14.602277,-11.871518
7.630077,-23.111618
25.772398,-4.006908
31.526115,-0.477710
7.877048,-3.966219
8.994709,4.344203
1.409526,-5.573414
18.841037,7.585823
-2.429370,-25.450733
19.559231,-16.527291
-2.881327,-15.613677
-2.387363,2.980299
-0.932205,-18.437778
9.496808,-18.630369
-10.974009,9.334744
16.775003,-16.018236
21.285941,2.860731
18.682025,3.496473
2.678899,3.610614
-8.029501,-19.133611
-10.913398,-6.283136
4.484752,-7.805079
6.784455,-8.447330
-14.796134,-1.137220
16.904654,19.489708
13.528847,-9.032047
3.852375,-19.158207
8.935842,9.359257
11.813177,-21.199395
23.134469,-1.310275
-6.268668,-7.833863
0.516356,-5.595142
-9.613893,-13.630683
11.044224,5.332570
1.680862,3.618910
26.061280,8.508032
15.633321,-8.325313
-0.917245,-2.883321
5.567112,-4.153340
12.446912,-7.484152
5.817188,-8.977898
-2.185135,-2.151766
-1.051608,1.572604
-5.611239,-0.435196
8.190795,5.077646
16.816243,0.955256
-0.500499,-9.248681
-18.401888,-4.289961
-3.719134,4.573717
-13.042167,-20.027304
9.697597,-0.984947
3.133470,-2.653250
9.090275,6.793410
4.633037,-13.661518
2.138917,1.084757
-10.573159,1.719273
13.759012,5.910898
7.417670,-5.579968
-2.738749,-4.270441
-10.434428,-13.504552
-3.860174,-8.469238
24.026253,-8.623182
7.759845,2.685170
0.805767,-7.202779
4.088611,-8.130644
-0.810667,-5.342661
-0.282114,-4.452602
-1.495805,-9.128868
11.666663,-1.517350
4.986117,-0.521016
1.094566,-7.131517
6.921850,-21.892610
8.697342,3.057465
9.303628,-0.746385
3.791622,-6.976454
16.592867,1.230944
16.988186,-14.010349
1.000627,6.142112
-6.748515,-11.615058
5.378318,-11.216973
9.844679,5.367285
8.818649,-7.591900
-3.420306,-6.378907
-9.980818,-1.932145
23.120776,8.001543
-3.318017,-2.831357
10.387870,-1.828719
15.595040,-3.553710
11.524289,0.433221
-4.801416,0.669969
-0.153551,-5.073689
26.803624,9.739088
19.299865,-7.183415
15.850018,0.437391
-3.224530,1.549448
4.346665,-7.739831
10.673977,-7.909035
4.006883,-17.115917
-7.586720,-11.833973
16.446299,1.099973
8.781942,17.401753
-4.615639,-5.929760
2.725875,-5.803347
2.822069,-7.866590
5.760550,-2.994545
7.245684,4.698301
8.443895,4.489551
21.426953,-1.260283
-0.982637,-6.719232
-16.432890,-3.949024
9.301213,-6.019425
9.213846,-19.372025
13.211667,-2.645556
3.490623,-17.373098
3.687126,-10.934083
21.966043,-4.325776
-3.699563,14.568793
7.375969,-1.783293
-2.188933,-18.721386
19.925434,-17.548606
-11.604586,12.981340
10.509151,-8.059777
-4.369880,-0.434762
6.659112,-11.850369
-5.689464,-9.296473
-15.530334,-2.253825
18.123037,-3.986771
19.471335,-5.805883
-7.164186,-14.075375
-8.605764,5.577349
9.114067,-6.797197
16.164043,-2.323035
18.672936,-22.183903
2.628154,-15.608362
1.212517,0.665989
20.406839,-16.759492
10.110503,6.609807
-2.125429,-21.772049
-5.377705,0.468198
8.883340,7.280117
-11.839943,1.454358
16.097138,4.283232
11.773589,13.611222
8.245021,-2.709017
-11.705675,-12.745576
12.693000,8.573744
4.890908,-6.936503
-7.819701,-5.659037
34.529234,4.209073
6.164581,3.661494
9.300045,-6.654636
2.189397,-1.545973
-1.012076,0.099539
13.792315,-15.517375
16.461054,-7.693001
-2.023051,-4.411596
-2.627529,5.831144
21.011080,1.576467
-0.159280,-11.749727
4.013444,-7.932006
-3.943740,-10.673070
7.151325,-23.167498
-2.287139,-0.110903
4.192379,2.360341
-4.928633,14.193426
-6.389743,-8.215067
2.102364,-8.360402
-0.241901,-7.369257
22.564327,-14.236347
21.829927,-3.726828
-8.226126,-7.489796
-8.806053,-22.073945
9.234557,-11.218161
-13.015501,-8.023026
10.875189,-9.672930
-6.712659,2.136689
11.337791,3.261278
0.668514,8.236939
19.290731,-1.108687
-6.202050,-4.194379
-15.623814,-5.565015
-16.648014,1.874480
1.171593,-9.242807
7.308604,-25.621526
21.745302,-11.604339
1.284149,7.809033
8.696826,-0.263130
6.599305,2.043153
-10.699267,9.921270
2.014240,1.022272
4.847924,1.691313
-12.303772,3.714261
-10.312025,-12.671991
-10.640621,-10.663561
-1.466263,-8.376939
25.118939,-8.916784
0.748080,4.521512
2.558428,6.048432
-17.481086,-17.023122
-5.597134,-12.345119
-6.578538,8.518107
2.576506,-3.979848
6.858721,-15.161601
25.536794,-6.428115
-6.950938,16.338530
15.659623,-3.125240
-8.918471,-8.981658
12.087340,-7.168261
4.495121,-5.740982
2.368001,9.504378
-2.087514,4.571766
7.271183,-1.704996
28.395005,9.432989
0.176598,-3.718653
-8.153595,3.003429
9.718231,0.728834
-3.910376,-10.965345
1.543777,-11.495780
34.234775,-5.779902
-7.725676,10.346460
6.318229,-4.388916
0.107135,6.737463
14.460695,5.931353
7.866472,-2.518807
0.636759,-4.025436
9.657119,-10.748708
6.791141,-7.219149
11.435943,7.731081
-9.831672,-4.285291
12.149308,2.472353
2.521864,-3.047142
11.063274,-3.512265
10.657713,-8.354442
-5.017492,-0.990606
9.498181,-3.243245
4.208070,-13.099619
-3.487148,-18.597791
11.753962,10.515722
9.404815,7.844441
12.637349,-2.056063
22.575288,-6.928720
22.403189,-6.429971
12.843750,-12.889542
14.255745,-5.048247
9.246772,-6.272659
-2.024080,-3.843518
10.880838,-5.661714
8.433058,-3.250970
10.019966,-11.365888
18.374491,-16.837439
4.133284,-9.303750
2.766381,-0.317192
2.085119,6.710463
-8.660062,2.505161
11.180385,-4.713684
4.088610,10.217504
5.805408,-3.686535
2.325790,-18.258243
-11.385992,-15.772415
5.425799,11.335611
4.192707,-9.135370
8.145637,6.081514
18.565476,-17.541900
26.040307,5.553562
5.905159,-8.966595
12.873491,-6.961046
-4.639118,-15.941234
14.298838,-26.997957
10.843453,1.903002
1.595441,-7.715077
12.506755,-15.002015
-7.222679,-11.860415
11.786742,-7.597702
-0.402660,0.497279
-2.252083,-10.660963
-1.786268,3.443208
13.865661,-2.032231
-4.882427,3.758752
-5.678649,-4.009214
-13.036325,-4.583947
15.078017,-5.031944
-16.504092,-13.113670
1.461540,8.300646
2.189118,-6.782170
12.973654,0.971212
14.604014,-11.816970
1.520397,-13.880768
15.852877,-14.545601
-6.341545,18.209440
-7.035269,4.657631
5.143111,-1.230832
15.064463,-12.657890
-10.282521,-6.397653
7.899622,-0.052525
-9.577582,-0.718298
14.078342,-5.926478
5.417029,-24.775036
16.282317,-1.978024
-5.764609,-1.423640
0.189246,-3.643151
-5.637553,1.440265
3.367604,-18.549437
1.266705,7.396879
9.015561,-7.199981
4.077918,-9.744919
18.252628,2.477492
-0.805928,-11.909756
6.418521,3.396370
17.345929,12.504434
3.036385,14.930507
-2.623581,-10.061688
0.451214,-14.696810
5.565004,-1.853133
10.561485,-6.982866
12.353417,-8.713107
-10.801509,-8.641067
23.197220,-2.675642
-6.358920,-16.020793
-12.983110,-7.452058
-6.778637,-3.764288
0.646277,-4.931328
-1.405839,-7.693597
-13.359253,21.543753
4.138843,-0.865374
0.549580,-17.739530
-15.781880,10.892191
10.251717,14.912578
1.357559,-14.714415
-11.959423,-3.657862
13.183961,-5.581637
-2.672848,-13.670805
-11.276225,16.407310
19.731813,6.616725
18.918223,1.219019
14.131911,-10.667229
0.165632,6.845051
2.869173,-4.939871
11.813044,-39.099001
-1.362631,-10.596271
0.360851,3.938045
6.010059,-1.406480
-17.710796,-14.223591
3.362732,-3.475619
25.389408,-10.614722
20.509037,-0.635708
-5.975979,-14.198717
17.733529,-12.150625
2.414204,-28.874669
10.219473,0.740034
11.605927,-1.029503
7.042233,0.865877
7.806243,-15.068660
-7.388017,9.328999
14.481192,-4.317462
6.303182,-20.334953
10.591816,0.137927
-0.430772,5.985135
-12.021499,-3.174407
-4.596585,9.363227
-7.035538,-1.298237
1.997408,-6.453211
14.174073,-13.708781
-2.291335,-13.006953
9.428223,6.340104
13.614620,12.543779
-2.988816,-12.828713
1.385033,-3.242190
5.386282,-10.825440
-4.158064,-15.487772
-7.378285,-2.809636
-4.988693,-5.983929
-7.456548,-16.098654
10.703359,6.364731
0.441213,-7.308571
-13.147785,-7.904715
2.496334,-12.256380
7.212883,-16.267929
10.859701,-2.539974
4.551745,-4.417438
-1.977547,0.983300
1.715005,-7.240764
0.531819,-3.647675
3.031431,-10.182254
-4.384241,-7.957112
-13.076601,-1.117624
14.306921,-6.787285
3.561342,-5.696977
0.426206,2.867484
21.915625,-7.287794
13.687789,-14.667468
-12.118009,-12.066604
11.756602,-6.965424
13.552338,4.495159
-3.937590,-10.278188
10.427915,-12.747104
2.237252,-4.534445
-6.712991,-9.336912
-9.444494,-5.901957
-14.713930,-7.706847
31.452489,-8.092151
-2.310871,-2.761394
27.552865,0.088637
-1.615942,-7.659768
3.062889,1.425486
15.570928,-0.687791
2.928337,-8.984749
